nombre,Tipo_ID,Etapa_ID,Area_ID
Plaza Isidora Patio de Juegos y puesta en valor,2,1,6
Impermeabilización de Azotea - Edificio N° 14 - Complejo Habitacional Los Piletones,5,1,3
Impermeabilización de Azotea - Edificio N° 15 - Complejo Habitacional Los Piletones,5,1,3
Impermeabilización de Azotea - Edificio N° 16 - Complejo Habitacional Los Piletones,5,1,3
Mudanza ex Pedelai,7,8,5
Tomografo,7,1,5
Modernizacion de Ascensores pabellon Romano,7,1,5
Etapa 3 Internacion 40 camas,7,1,5
Centro Transformación Instalación Eléctrica,7,8,5
Pabellon Cobo etapa 2,7,1,5
Refuncionalización / remodelación,7,1,5
Guardia Central - Relocalización y obra nueva,7,8,5
Esterilización,7,1,5
Casa Heredia,7,1,5
Plataforma Autoelevadora,7,1,5
Nuevo Centro Unico de DIscapacidad,7,1,5
Oxigeno Central en Clinica Medica PB,7,1,5
"Remodelación Pabellón K, Servicio Endocrinologí­a, Hospital Alvarez",7,1,5
Ductos de Internacion Piso 2,7,1,5
Oxigeno Central,7,1,5
Nuevo AA UTI-UTIM,7,1,5
Nuevo compresor de Aire Comprimido,7,1,5
Chillers,7,1,5
Nuevo compresor de Aire Comprimido,7,1,5
Nuevo Grupo Electrogeno,7,1,5
Oxigeno Central en Pabellon 30,7,1,5
Oxigeno Central en Pabellon Koch,7,1,5
Cerramientos Perimetrales,7,1,5
Nuevo compresor de Aire Comprimido,7,1,5
Oxigeno Central en Pabellon Mouras,7,1,5
Oxigeno Central en Pabellon 2,7,1,5
Oxigeno Central en Internacion Cardiologia,7,1,5
Oxigeno Central en Pabellon PQR,7,1,5
Oxigeno Central PQR,7,1,5
Oxigeno Central en Pabellon Cirugia,7,1,5
Agua Fría y Caliente Pabellón A,7,1,5
Oxigeno Central en Segundo Piso,7,1,5
Nueva bomba de Vacio,7,1,5
Nuevo compresor de Aire Comprimido,7,1,5
Oxigeno Central en Guardia y Neumotisiologia,7,1,5
Ventilacion Morge + Tableros,7,1,5
Remodelación Guardia,7,1,5
Nuevo compresor de Aire Comprimido,7,1,5
Oxigeno Central UTIM,7,1,5
Reparacion tablero general,7,1,5
Nuevo CESAC 18,7,1,5
Alvarez Tomografo,7,1,5
Quirofanos: AA etapa 1,7,1,5
AA consultorios externos PB,7,1,5
Compresores y bombas de vacio,7,1,5
Compresores y bombas de vacio,7,1,5
Barrio Rodrigo Bueno,7,1,5
AA Quirofanos CCV 1° etapa,7,1,5
AA unidad 14,7,1,5
"PROVISIÓN, COLOCACIÓN Y MANTENIMIENTO DE SOLADOS, PAVIMENTO, CORDONES PREMOLDEADOS, DEMARCACIÓN HORIZONTAL Y BICICLETEROS URBANOS",6,1,2
Expansión de Ciclovias,6,1,2
Parque de la Innovación - Licitacion 5 ,2,1,2
Calle Compartida Libertador - Etapa 2,6,1,2
Calle Compartida Libertador - etapa 3,6,1,2
Metrobus del Bajo etapa II - Paradores ,6,1,2
"SISTEMAS DE SEÑALIZACIÓN ACTIVA EN LOS PASOS A NIVEL VEHICULARES Y 
PEATONALES DEL PASEO DEL BAJO",6,8,2
"REFUNCIONALIZACION Y OBRAS
COMPLEMENTARIAS SUCRE - PAMPA",6,8,2
CRC Agote - San Martin,12,1,10
Soluciones Habitacionales 3B,5,8,9
Procuracion Etapa 2,5,8,2
Memorial Amia,2,1,10
Playon Ferroviario Colegiales,5,8,2
Parque de la Memoria Explanada,2,8,2
Parque de la Memoria Confiteria,5,3,2
Parque del Golf,2,1,10
Parque del Vega,2,1,2
Parque Costero BA,2,1,2
Eco Casa (Ex hostal del lago),2,1,8
Cruces Nivelados Tacuarí,2,1,8
Cruces nivelados Piedras,2,1,8
Fachadas Patrimoniales Et. 6 Casal de Cataluña,2,1,8
Fachadas Patrimoniales Et. 6 Chacabuco 874 (Ex pista urbana),2,1,8
Jardin de Infantes Integral N° 5 D.E 14,1,1,1
Jardin de Infantes Integral N° 10 D.E 1,1,1,1
CFP 38,1,1,1
"Ejecucio?n, Rehabilitacio?n y Mantenimiento de viviendas del Barrio 31, Etapa UM 3, Sector Bajo Autopista. Lote 1",3,1,9
"Ejecucio?n, Rehabilitacio?n y Mantenimiento de viviendas del Barrio 31, Etapa UM 3, Sector Bajo Autopista. Lote 2",3,1,9
"Ejecución, rehabilitación y mantenimiento de viviendas del Barrio 31, Sector 2: Comunicaciones",3,1,9
"Ejecución, rehabilitación y mantenimiento de viviendas del Barrio 31, Sector 3: ""YPF""",3,1,9
"Ejecucio?n, Rehabilitacio?n y Mantenimiento de viviendas del Barrio 31, Etapa UM 3, Sector Bajo Autopista. Lote 1",3,1,9
"Ejecucio?n, Rehabilitacio?n y Mantenimiento de viviendas del Barrio 31, Etapa UM 3, Sector Bajo Autopista. Lote 2",3,1,9
"Ejecucio?n, Rehabilitacio?n y Mantenimiento de viviendas del Barrio 31, Etapa UM 4, Sector Bajo Autopista - Lote 1",3,1,9
"Ejecucio?n, Rehabilitacio?n y Mantenimiento de viviendas del Barrio 31, Etapa UM 4, Sector Bajo Autopista - Lote 2",3,1,9
"CONSTRUCCION DE GALPON COMUNITARIO EN BAJO
  AUTOPISTA",5,1,9
Construcción e Instalación de Acueducto para Alimentación del Barrio,11,1,9
Infraestructura de Media Tensión,11,1,9
Readecuación de Galpón de reciclaje,5,1,9
"EJECUCIÓN, REHABILITACIÓN, MANTENIMIENTO E INTERVENCIÓN PUNTUAL EN VIVIENDAS",3,1,9
Adecuación de la Red de Agua Potable,11,1,9
Renovación de la Red de Alimentación de Baja Tensión,11,1,9
Puesta en valor Casa de la Cultura,5,1,9
DESTACAMENTO POLICIAL EN BAJO AUTOPISTA,5,1,9
Patio gastronómico,5,1,9
CONSTRUCCION POLO COMERCIAL,11,1,9
EJECUCIÓN DE INFRAESTRUCTURA EN MANZANA 28 CON SUS ALREDEDORES,11,1,9
Apertura de calle y ejecución de Infraestructura Manzana 30,11,1,9
"READECUACIÓN DE TERRENO, DEMOLICIÓN, CONSTRUCCIÓN Y MEJORAMIENTO DE VIVIENDAS - SECTOR COMUNICACIONES",3,1,9
Generacion de Aperturas de Calles y Nueva Calle N°14,11,1,9
Parque Carrasco,2,1,10
Castro Verde,2,1,2
Gran Panteon de Flores,5,8,2
CRC Belgrano - CAD Inchausti,12,1,10
Residencias Alfmafuerte - Juana Azurduy - Simon Rodriguez,12,1,10
Instituto Superior de Arte Teatro Colon,5,2,10
Museo del Humor,5,8,2
Palacio Ceci,5,8,2
Relocalización cañerías impulsión L1 y L2 de AySA en Gigena,13,8,2
Edificio PI,5,1,10
Parque de la Innovación - Licitacion N3,2,1,2
Parque de la Innovación - Licitacion N4,2,1,2
Parque de la Innovación- Licitacion N2,2,1,2
Pista de Ciclismo,5,1,2
Reservorio,5,3,2
Vestuarios Club Nueva Chicago,5,8,2
Registro Civil Etapa 1 Instalaciones,12,3,2
Base de Agentes Rio IV Incendio,5,8,2
Base de Agentes Rio IV Modulos Oficinas,5,8,2
MTB Alberdi Directorio Entorno,6,1,2
MTB Alberdi Directorio Paradores,6,1,2
Skatepark Villa Luro,2,1,2
Guardia,7,1,5
Internacion de Salud Mental 10 camas,7,1,5
Internacion de Salud Mental 10 camas,7,1,5
Internacion de Salud Mental 10 camas,7,1,5
Consulta Externa,7,8,5
Toxicologia,7,1,5
CENTRO REGIONAL HEMOTERAPIA,7,8,5
COMPLEMENTARIAS,7,1,5
Quirofanos: AA - Etapa 1,7,1,5
Consultorios Externos AA PB,7,1,5
UTI,7,1,5
Tomografo + Obra Civil,7,1,5
Servicio de Mantenimiento Mensual en las manzanas 123 A-B-C-D-E-F-G-I-L-M,2,1,3
Construcción de Canil - Barrio Olímpico - Comuna 8,2,1,3
Accesos terrestres y viales entre PBA y CABA: 1-  Cruce Corrales; 2- Puente Olímpico   3- Cruce Av. Fernandez De La Cruz; 4- Puente Victorino De La Plaza; 5.- Puente Alsina ; 6- Cruce Av. Roca; 7- Puente Nicolas Avellaneda,2,1,3
Conexiones Cloacales  Manzana 5  Calle Juan Pablo II entre Ana M. Janer y Plumerillo  Barrio Los Piletones,8,1,3
Reparación de Estación de Bombeo EB1 - Complejo Habitacional Los Piletones,8,1,3
"Refacción de Baños Nº 03  04  05,  Parque de la Ciudad ",5,1,3
Instalación Interna de Gas - 84 viviendas - Torres 1-2-7 y 8  Sector I - Complejo Habitacional 180 viviendas,5,10,3
Instalación Interna de Gas - 48 viviendas - Torres 3 y 4  Sector 2 - Complejo Habitacional 180 viviendas,5,10,3
Instalación Interna de Gas - 48 viviendas - Torres 5 y 6  Sector 3 - Complejo Habitacional 180 viviendas,5,10,3
Buenos Aires Playa 2023 - Parque de la Ciudad-Etapa 1,2,1,3
Buenos Aires Playa 2023 - Parque de la Ciudad-Etapa 2,2,1,3
Sector B - Sistema colectoras cloacales ,2,1,3
Sector C - sistema colectoras cloacales,2,1,3
Puesta en Valor Salón de Exposiciones - Etapa I - Bolivar 1268 ,5,1,3
Puesta en Valor Salón de Exposiciones - Etapa II - Bolivar 1268 ,5,1,3
Puesta a punto del Teatro Alvear,5,1,7
MIJU: BA Ciudad de los Niños: Museo de los Niños en la Münich,5,1,7
Padilla,2,1,8
Ramon Falcon,2,5,8
Guardia Vieja,2,1,8
Fachadas patrimoniales ET 3: Casa del Historiador,2,1,8
Fachadas patrimoniales ET 3: Luca prodan ,2,1,8
Cruces Nivelados Chacabuco,2,1,8
Tres Sargentos,2,1,8
Humberto 1°,2,1,8
Remodelación ex Padelai ,7,8,5
Nuevo Cesac N° 49,7,8,5
Ruiz Diaz de Guzman,7,8,5
AA Quirófanos Pabellón C - 1er etapa 1,7,1,5
AA Quirófanos del Pab.Mouras,7,1,5
AA Quirofanos 1er etapa (8vo piso),7,8,5
Estados Unidos,2,1,8
Venezuela,2,1,8
México,2,1,8
Chile,2,1,8
Mantenimiento mensual predio del Estacionamiento Ex Parque de la Ciudad,2,12,3
Tendido de Red Interna de Agua Potable en Complejo Habitacional 180 Viviendas,8,2,3
Cerco y Portones Ex Estacionamiento Parque de la  Ciudad ,2,1,3
Cerco Barrio Olímpico - Sector Lago Sur - Ex Parque Ciudad,2,13,3
Cerco Barrio Olímpico - Sector Canil - Ex Parque Ciudad,2,1,3
Demolición Edificio Sanidad Ex Villa Olímpica - Barrio Olímpico ,2,13,3
Mástiles en Plaza Constitución,2,1,3
Escuela de Educación Media Nº 2 - D.E.Nº 20 - Cañada de Gómez Nº 3850,5,13,3
Escuela de Educación Media Nº 1 - D.E.Nº 13 - Av. Escalada 2890,5,13,3
Reemplazo de Cerco - Arroyo Cildañez,2,1,3
"Reparaciones varias en Salón y baños. Desperfectos Eléctricos en Quincho - Sum - Parque Roca Sector ""C""",5,1,3
Tendido de Red de Agua - Estadio - Parque Roca - Sector C,8,1,3
Impermeabilización de techo del Quincho en Parque Roca Sector C,5,1,3
Mantenimiento de Instalación Eléctrica MT/BT  Parque Roca - Sector C ,8,13,3
Aula Ambiental en Parque Roca - Sector C,5,13,3
Desratización y Control de mosquitos en Complejo Habitacional 180 viviendas ,2,1,3
Servicio de reparación de instalación sanitaria,7,1,5
MORGUE,7,1,5
"AA  Unidad Nº 10, 3, 4 y 7 del Pabellón II",7,1,5
Renovacion electrica servicio de laboratorios,7,1,5
AA Consultorios externos,7,1,5
AA Quirofanos,7,1,5
Esterilizacion ,7,1,5
"Reemplazo de Calderas de Calefacción y puesta en norma de instalación de gas, vapor y ACS  Etapa 1",7,8,5
Demolición calle Galván 3463,7,8,5
Nueva Red Troncal de Distribución de Agua Fría,7,8,5
Resonador ,7,8,5
Servicio de reparación de instalación sanitaria,7,1,5
AA Gerontologia y Cardiologia (4º y 2ºP) ,7,1,5
Ruy Diaz de Guzman,7,8,5
Nuevo Cesac (Av. La Plata 2241),7,8,5
Acelerador Lineal ,7,8,5
Consultorios Externos,7,8,5
Potencia,7,4,5
Comisarí­a comunal 1,5,1,11
Oficinas Ministerio de Justicia y Seguridad: Central De Alarmas - Nave 8,5,1,11
Comisarí­a vecinal 4-D,5,1,11
Oficinas Ministerio de Justicia y Seguridad: Ausa - Destacamento,5,1,11
Comisarí­a Comunal 10,5,1,11
Comisarí­a Comunal 8 - Segunda Etapa,5,1,11
"Oficinas Ministerio de Justicia y Seguridad: Hornos 238 Pisos 1, 2, 4",5,6,11
"Oficinas Ministerio de Justicia y Seguridad: Hornos 238 Pisos 4, 5, 7",5,6,11
"Instituto Superior De Seguridad Pública: Dormitorios (Pabellones: 1, 2, 3, 4 y 5)",5,1,11
Oficinas Ministerio de Justicia y Seguridad: Herrera - Armerí­a Armamentos,5,1,11
Destacamento de Bomberos Vélez Sarsfield (Rodó 4470),5,1,11
Oficinas Ministerio de Justicia y Seguridad: Herrera - Policí­a Antidisturbios - Etapa 2,5,1,11
Instituto Superior De Seguridad Pública: Aulas y comedor,5,1,11
Oficinas Ministerio de Justicia y Seguridad: Herrera - Policí­a Antidisturbios - Etapa 3,5,1,11
Destacamento De Bomberos Flores (Estación) - Cuartel VII (Falcón 2255) - Etapa 2,5,1,11
Anillo Digital - Centro de Monitoreo Sur,5,1,11
Anillo Digital - Centro de Monitoreo Norte,5,1,11
Comisarí­a Vecinal 8-B,5,1,11
Comisaría Comunal 9,5,1,11
Comisaría Comunal 10,5,1,11
Comisaría Comunal 3,5,1,11
Destacamento de bomberos en Puerto Madero,5,1,11
Oficinas Ministerio de Justicia y Seguridad: Hornos 238 Pisos 1,5,1,11
Oficinas Ministerio de Justicia y Seguridad: Hornos 238 Pisos 2,5,1,11
Oficinas Ministerio de Justicia y Seguridad: Hornos 238 Pisos 4,5,1,11
Oficinas Ministerio de Justicia y Seguridad: Hornos 238 Pisos 5,5,1,11
Oficinas Ministerio de Justicia y Seguridad: Hornos 238 Pisos 6,5,1,11
Oficinas Ministerio de Justicia y Seguridad: Hornos 238 Subsuelo,5,1,11
Centro de Monitoreo Urbano Puerto Madero ,5,1,11
Centro de Monitoreo Urbano 9 de Julio ,5,1,11
Entorno para Homenaje a los Policías,5,1,11
Centro de Monitoreo Urbano Chacarita,5,1,11
Comisaría Comunal 4,5,1,11
Centro de Monitoreo Urbano Zona Sur,5,1,11
Comisaría Comunal 7,5,5,11
"Base agentes de tránsito 
Parque Chacabuco",5,1,11
Herrera 2410,5,14,11
"CMU Chacarita 
Ampliación",5,14,11
Barrio 31,14,3,8
Parque Ameghino,14,3,8
Plaza Mario A. Amaya,2,3,8
Parque Centenario,14,3,8
Plaza Romulo Zabala,2,3,8
Plaza Santa Rita,2,3,8
Plaza Félix Lima,2,3,8
Puesta en Valor de la Morgue del Recoleta,2,15,8
Puesta en Valor del Peristilo de Recoleta,2,15,8
Puesta en Valor Galería 28,2,15,8
Restauracion del Muro de la Calle Azcuénaga,2,15,8
Puesta en Valor de la Red de Instalaciones Eléctricas,2,15,8
"Puesta en Valor de las Galerias 17, 19 y 21 en Cementerio en Recoleta",2,15,8
Ramón Falcón,2,1,8
Parque Lineal Honorio Pueyrredón,2,16,8
Mirador Obelisco,2,16,8
REFORMA INTEGRAL REFUGIO MARIQUITA SÁNCHEZ,5,8,9
REFORMA INTEGRAL REFUGIO JUANA MANSO,5,8,9
REFORMA INTEGRAL CENTRO DE DESARROLLO INFANTIL (CEDI) TUTZO DE BONIFACIO,5,8,9
REFORMA INTEGRAL CENTRO DE DESARROLLO INFANTIL (CEDI) QUINQUELA MARTÍN,5,1,9
"REFORMA INTEGRAL CENTRO DE ACCION FAMILAR (CAF) ""CEMAI""",5,1,9
REFORMA INTEGRAL CENTRO DE DESARROLLO INFANTIL (CEDI) PRINGLES,5,1,9
REFORMA INTEGRAL CENTRO DE DESARROLLO INFANTIL (CEDI) COPELLO,5,1,9
REFORMA INTEGRAL CENTRO DE INCLUSIÓN LA BOCA,5,1,9
REFORMA INTEGRAL CENTRO DE ACCION FAMILAR (CAF) N° 6,5,1,9
Barrio 20: Infraestructura Ejes Principales,15,1,4
Barrio Rodrigo Bueno: Infraestructura Borde Costero,4,8,4
ESCUELA PRIMARIA COMÚN JUAN JOSE CASTELLI Y JIN C (EPCJS 01/01°)N°01 ,1,3,1
Nuevo plan | Escuela Técnica N°15 Maipú - Martín García,1,5,1
"E.P.C. N°10 - ""JOSÉ ERNESTO GALLONI"" - JINA EPCJS N°10/17 - ""ALICIA M. DE JUSTO""",1,5,1
"ESC. SUPERIOR DE EDUCACIÓN ARTÍSTICA EN ARTES VISUALES - ""ROGELIO YRURTIA"" - ESC. PRIMARIA COMÚN N°23",1,5,1
"ESCUELA DE ENSEÑANZA MEDIA N°2 - ""ERNESTO GUEVARA""",1,5,1
"COLEGIO N°1 ""BERNARDINO RIVADAVIA""-ESCUELA DE COMERCIO N°36 ""ISAAC HALPERIN""-CENTRO EDUCATIVO DE NIEVEL SECUNDARIO N°18",1,5,1
"ESCUELA DE COMERCIO N° 32 ""JOSÉ LEÓN SUAREZ""",1,5,1
ESCUELA Nº 17 D.E 2- Presidente Uriburu,1,5,1
"EPC N.º 15 PROVINCIA DE SANTA FE / JINC N.º 05/10º PABLO PICASSO
",1,5,1
Escuela 14 Fray Martín Del Barco Centenera D.E. 10 / JIC Nº 10 DE 10,1,5,1
Escuela Nº 3 D.E. 10- Esteban Echeverria,1,5,1
Escuela N° 12 - D.E. 14 - Herminia Brumana,1,5,1
"INSTITUTO DE EDUCACIÓN SUPERIOR N° 1 - ""DRA. ALICIA MOREAU DE JUSTO"" ",1,5,1
Jardin de Infantes Integral N° 01/04 Benito Quinquela Martin,1,5,1
Escuela Técnica N° 34 - Ing. Enrique Martín Hermitte,1,5,1
Escuela Petronila Rodríguez,1,5,1
Esc. Primaria Común N° 19 Galicia,1,5,1
Escuela Primaria Común N° 5 Armada Argentina,1,5,1
Escuela Técnica N° 28 República Francesa,1,5,1
EEM N° 03/17° ANTONIO DEVOTO,1,5,1
JIN A (EPCJC 08/09°),1,5,1
EPC N° 07 DEL CENTENARIO / JIN C (EPCJC 07/02°),1,5,1
"EPC N° 06 FRENCH Y BERUTI / JII N° 02/01°
",1,5,1
CENTRO DE ACTIVIDADES INFANTILES Y JUVENILES CLUB ALMAGRO - Polideportivo - Anexo Normal Nº07,1,5,1
"EPC N° 21 ANGEL GALLARDO / JIN C (EPCJC 21/01°)
",1,5,1
"ESC. PARA NIÑOS, NIÑAS Y JÓVENES CON PLURIDISCAPACIDAD MOTORA N° 11 DR. AQUILES GAREISO",1,5,1
"ESC. PARA NIÑOS, NIÑAS, JÓVENES Y ADULTOS CON DISCAPACIDAD MENTAL Y FORMACIÓN INTEGRAL N° 02 DOMINGO F SARMIENTO",1,5,1
"Anexo - Escuela Especial N°18 ""Cecilia Maria Estrada De Cano"" ",1,5,1
ISEF N° 02 PROF. FEDERICO W. DICKENS,1,5,1
ESC. INTEGRAL INTERDISCIPLINARIA N° 20 ALICIA MOREAU DE JUSTO,1,5,1
VILLA OLIMPICA,1,5,1
"EPC N° 09 JOSE MARIA TORRES
",1,5,1
EPC N° 02 AUSTRALIA,1,5,1
JII Nº 14 DE 21,1,5,1
EPC N° 19 PROVINCIA DEL CHUBUT,1,5,1
EPC N° 08 JORGE ANGEL BOERO,1,5,1
Escuela Infantil Nº 11 DE 5 - Parque Patricios,1,5,1
"Escuela Técnica N° 17 ""Brig. Gral. Cornelio Saavedra""",1,5,1
INSTITUTO BERNASCONI,1,5,1
Escuela Normal Superior N° 08 - Pte. Julio Argentino Roca,1,5,1
Escuela Primaria de Creación - Est. Buenos Aires ,1,5,1
EPC N° 08 ALTE. RAMON GONZALEZ FERNANDEZ,1,5,1
JII N° 14/20°,1,5,1
EPC N° 11 JOSE FEDERICO MORENO,1,5,1
Biblioteca - Sup. Educ. Prim. Zona D Región VIII,1,5,1
EPC N° 24 PADRE CASTAÑEDA / Jardín de Infantes Nucleado D (EPCjc 24/12°),1,5,1
EPC N° 16 REPUBLICA DOMINICANA,1,5,1
"ESCUELA PRIMARIA N° 4 -""CNEL. C.F.BRANDSEN""",1,5,1
"E.P.C. N°22 -""REMEDIOS DE ESCALADA DE SAN MARTIN""",1,5,1
Escuela N° 01 Castro Munita ,1,5,1
"Escuela Técnica 32 ""General José de San Martín""",1,5,1
"ESC. PRIMARIA COMÚN N°2 ""FRANCISCO DESIDERIO HERRERA"" ",1,5,1
INSTITUTO SUPERIOR DE ENSEÑANZA EN LENGUAS VIVAS,1,5,1
ESEA DANZA AIDA MASTRAZZI,1,5,1
Esc. Primaria Común N° 02 Domingo Faustino Sarmiento,1,5,1
ESC. TEC. N° 09 ING. LUIS A. HUERGO,1,5,1
Polideportivo,1,5,1
ESC. TEC. N° 06 FERNANDO FADER,1,5,1
EPC N° 11 PONCIANO VIVANCO - JIC N° 01/13°,1,5,1
CENTRO DE FORMACION PROFESIONAL N° 07,1,5,1
Limpieza y desobstrucción del sistema cloacal - Parque Roca Sector C,2,12,3
Mantenimiento mensual predio del Estacionamiento Ex Parque de la Ciudad,2,1,3
Redes cloacales y Mantenimiento de Complejo Habitacional Los Piletones (Agosto2023-Julio2024),8,8,3
Obra de Emergencia en Edificio Nº 08  Barrio Los Piletones ,5,1,3
Reparación sistema de elevación de agua Edificio N° 17  Complejo Habitacional Los Piletones ,8,1,3
Reparación de Bombeo Cloacal Complejo Habitacional Los Piletones,8,1,3
Destacamento Policial Piletones ,5,1,3
Obra de Emergencia: Reparaciones varias en Torre 4 UF2 ,5,1,3
Parque Roca -Sector B - Sistema colectoras cloacales - febrero y marzo 2023,8,1,3
Parque Roca -Sector C - Limpieza y desobstrucción de sistema colectoras cloacales - marzo 2023,8,1,3
Parque Roca -Sector C - Limpieza y desobstrucción de sistema colectoras cloacales,8,1,3
Reparación sistema de elevación de agua en tanques elevados parque Roca sector C,8,1,3
Puesta en valor piletas de natación Parque Roca,5,1,3
Escuela de Educación Media Nº 2 - D.E.Nº 20 - Cañada de Gómez Nº 3850,5,12,3
Escuela de Educación Media Nº 1 - D.E.Nº 13 - Av. Escalada 2890,5,12,3
Proyecto ejecutivo estación de bombeo y regulación Ugarteche,15,3,12
Proyecto ejecutivo para ampliación estación de bombeo del A° White,15,3,12
Relevamiento territorial para validación de ramales en zonas anegables ,15,3,12
A.R.P.S.- CILDAÑEZ 3 - Ramales Zuviría y Martí 2,15,3,12
Sistema de monitoreo para reservorios y estación de bombeo ,15,3,12
Evaluación de impacto ambiental para ramales del Sur,15,3,12
A.R.P.S. - Ramales Medrano I (Larralde - Ciudad de la Paz) ,15,3,12
Mejora de Eficiencia A° Medrano,15,3,12
"SISTEMAS DE SEÑALIZACIÓN ACTIVA EN LOS PASOS A NIVEL VEHICULARES Y 
PEATONALES DEL PASEO DEL BAJO",6,1,2
"REFUNCIONALIZACION Y OBRAS
COMPLEMENTARIAS SUCRE - PAMPA",6,1,2
Provisión y colocación de instalación contra incendios para Playa de Acarreos - Herrera 2116 (CABA),5,1,2
Provisión y colocación de módulos prefabricados para oficina y sanitarios.,5,1,2
"AMPLIACIÓN DE LA RED SECUNDARIA DE RAMALES PARA LAS CUENCAS DE LOS ARROYOS MALDONADO, VEGA Y CILDAÑEZ  LOTE 1.",16,8,2
"AMPLIACIÓN DE LA RED SECUNDARIA DE RAMALES PARA LAS CUENCAS DE LOS ARROYOS MALDONADO, VEGA Y CILDAÑEZ  LOTE 2",16,8,2
Nuevos Edificios Parque Olímpico,5,8,10
Soluciones Habitacionales 3 ETAPA 2,5,8,10
Restauración de fachada y hall planta baja edificio Procuración General - ETAPA 2,5,1,10
Refuncionalización Edificios Playa Colegiales,5,1,10
"Rediseño de explanada y reparaciones en sala ""Presentes Ahora y Siempre"" - Parque de la Memoria",2,1,10
Cafetería Parque de la Memoria,5,1,10
Gran Panteon de Flores (ETAPA 1),13,1,10
Rehabilitación y adecuación tecnológica Casa Altos de Elorriaga II - Museo del Humor,5,8,10
Puesta en valor y readecuación tecnológica Palacio Ceci,5,8,10
PROYECTO DE INGENIERÍA Relocalización cañerías impulsión L1 y L2 de AySA.,13,17,10
Vestuarios e iluminación deportiva cancha de hockey Polideportivo Juan Bautista Alberdi,5,8,10
Renovación de instalaciones Edificio Registro Civil - Etapa 1,12,1,10
Gran Panteon de Flores (ETAPA 2),13,8,10
Camino de Sirga V,17,8,10
Demolición por riesgo estructural Diógenes Taborda N° 1553,5,13,10
Puesta en valor y actualización tecnológica Edificio Pellegrini 311/313,5,8,10
